PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_DOMAIN;REQUIREMENTS_ATTRIBUTES_SUBDOMAIN;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_AUDITCHECKLIST;REQUIREMENTS_ATTRIBUTES_RELATEDREGULATIONS;REQUIREMENTS_ATTRIBUTES_AUDITEVIDENCE;REQUIREMENTS_ATTRIBUTES_NONCOMPLIANCECASES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.6.1;Network Access;In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.;2. Control Measures Requirements;2.6 Access Control;2.6.1 Network Access;['Has the organization identified all access paths to its network and ensured that internal networks are controlled so that only authorized users can access them according to the access control policy?', 'Has the organization physically or logically segmented the network based on services, user groups, information asset importance, and legal requirements, and applied access control between different network segments?', 'Has the organization established IP address allocation standards for each network segment, and applied measures such as assigning private IPs to systems like database servers that do not require external connections?', 'Has the organization implemented protective measures for communication paths when connecting networks between physically separated locations, such as IDCs, branches, and agents?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Network diagram', 'IP management ledger', 'Information asset list', 'Firewall rules'];"['Case 1: The network configuration and interviews revealed that data transmission and reception between external sites and the servers located in the IDC are being processed through the general internet line, rather than using VPN or dedicated lines as specified in internal regulations.', 'Case 2: The IP addresses of some important servers, such as database servers located in the internal network, were set to public IPs instead of private IPs as per internal regulations, and network access blocking was not applied.', 'Case 3: Although a server farm was established, access from the internal network to the server farm was excessively allowed due to insufficient network access control settings.', 'Case 4: The network provided to external parties (e.g., external developers, visitors) was not separated from the internal business network without appropriate controls.', ""Case 5: Contrary to internal regulations, the organization's network could be accessed and used simply by connecting a network cable without applying protective measures such as MAC address authentication and mandatory security software installation.""]";PASS;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 has bucket ACLs disabled.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_acl_prohibited;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.2;Performance and Fault Management;To ensure the availability of information systems, performance and capacity requirements must be defined, and the status must be continuously monitored. Procedures for detecting, recording, analyzing, recovering, and reporting in response to faults must be established and managed effectively.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.2 Performance and Fault Management;['Have procedures been established and implemented to continuously monitor performance and capacity to ensure the availability of information systems?', 'Are response procedures in place and implemented to address cases where the performance and capacity requirements (thresholds) of the information system are exceeded?', 'Have procedures been established and implemented to immediately recognize and respond to information system faults?', 'Are procedures in place to record and manage actions taken in response to faults through fault response reports?', 'For serious faults, are measures being taken to prevent recurrence through cause analysis?'];[];['Procedures for performance and capacity monitoring', 'Evidence of performance and capacity monitoring (e.g., internal reporting results)', 'Fault response procedures', 'Fault response report'];['Case 1: Failure to define requirements (e.g., thresholds) for managing performance and capacity for each target, or the absence of records in regular inspection reports, making it difficult to assess the current status.', 'Case 2: Performance or capacity standards were exceeded, but no related reviews or follow-up measures were taken or implemented.', 'Case 3: Fault response procedures for IT equipment have been established, but internal and external environmental changes such as network configuration or vendor changes are not adequately reflected.', 'Case 4: Inconsistencies exist between fault handling procedures and fault type-specific response methods, or there is a lack of rationale for estimating response times, making swift, accurate, and systematic responses difficult.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have correct cross region replication configuration.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_cross_region_replication;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.3;Backup and Recovery Management;To maintain the availability and data integrity of the information system, procedures must be established and implemented regarding the backup targets, frequency, methods, storage locations, retention periods, and disaster recovery. Additionally, management must ensure timely recovery in case of incidents.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.3 Backup and Recovery Management;['Have backup and recovery procedures been established and implemented, including targets, frequency, methods, and procedures?', 'Is regular recovery testing conducted to verify the completeness and accuracy of the backed-up information and the adequacy of the recovery procedures?', 'For backup media containing critical information, is the media stored in physically separate locations to address disaster recovery?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 11 (Safety Measures for Disaster Recovery)'];['Backup and recovery procedures', 'Recovery test results', 'Disaster recovery backup status'];['Case 1: Backup and recovery procedures, including targets, frequency, methods, and procedures, have not been established.', 'Case 2: Although a backup policy is in place, information required to be stored for a long period (6 months, 3 years, 5 years, etc.) according to legal requirements is not being stored according to the backup policy.', 'Case 3: Some systems (e.g., security system policies and logs) that are required to be separately backed up according to higher-level or internal guidelines are not being backed up.', 'Case 4: Although higher-level or internal guidelines stipulate that recovery tests for backup media should be conducted periodically, recovery tests have not been performed for an extended period.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have correct cross region replication configuration.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_cross_region_replication;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.12.1;Safety Measures for Disaster Preparedness;Identify types of disasters that could threaten the operational continuity of the organization's core services and systems, such as natural disasters, communication or power failures, and hacking. Analyze the expected scale of damage and impact for each type, define the recovery time objective (RTO) and recovery point objective (RPO), and establish a disaster recovery system including recovery strategies, emergency recovery teams, emergency contact networks, and recovery procedures.;2. Control Measures Requirements;2.12 Disaster Recovery;2.12.1 Safety Measures for Disaster Preparedness;['Has the organization identified IT disaster types that could threaten the continuity of core services (businesses) and analyzed the expected scale of damage and impact on operations to identify core IT services (businesses) and systems?', 'Has the organization defined recovery time objectives (RTO) and recovery point objectives (RPO) based on the importance and characteristics of core IT services and systems?', 'Has the organization established and implemented disaster recovery plans, including recovery strategies, emergency recovery teams, emergency contact networks, and recovery procedures, to ensure the continuity of core services and systems during disasters?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 11 (Safety Measures for Disaster Preparedness)'];['IT disaster recovery guidelines/procedures', 'IT disaster recovery plans (including RTO and RPO definitions)', 'Emergency contact list', 'Crisis response manual for personal information processing systems'];['Case 1: The IT disaster recovery procedures lack critical details such as the definition of IT disaster recovery teams and roles, emergency contact systems, and recovery procedures and methods.', 'Case 2: Although a backup center has been established to ensure the continuity of information systems and minimize damage during emergencies, the relevant policies do not include disaster recovery procedures using the backup center, making disaster recovery tests and actual recovery efforts ineffective.', 'Case 3: Recovery time objectives for some critical systems related to service operations have not been defined, and appropriate recovery strategies are not in place.', 'Case 4: The disaster recovery guidelines do not define the recovery priorities, RTO, or RPO for IT services or systems.', 'Case 5: Unrealistic recovery objectives have been set, either too high or too low, and the RPO and backup policies (e.g., targets, frequency) are not appropriately linked, making it difficult to ensure the effectiveness of recovery.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have correct cross region replication configuration.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_cross_region_replication;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.12.2;Disaster Recovery Testing and Improvement;Regularly test the adequacy of the disaster recovery strategies and plans, and supplement the recovery strategies and plans based on test results, changes in the information system environment, and legal requirements.;2. Control Measures Requirements;2.12 Disaster Recovery;2.12.2 Disaster Recovery Testing and Improvement;['Has the organization established and implemented disaster recovery test plans to evaluate the effectiveness of the established IT disaster recovery system?', 'Are the disaster recovery strategies and plans regularly reviewed and supplemented to reflect test results, changes in the information system environment, and legal requirements?'];[];['IT disaster recovery procedures', 'IT disaster recovery test plans', 'IT disaster recovery test results'];['Case 1: Disaster recovery drills were not planned or conducted, and the related plans and result reports are not available.', 'Case 2: Although a disaster recovery drill plan was established, it was not conducted as planned or approved, and the related result reports are missing.', 'Case 3: Disaster recovery drills were conducted, but they did not follow the procedures and forms outlined in the internal guidelines, making it difficult to evaluate the adequacy and effectiveness of the disaster recovery procedures.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have correct cross region replication configuration.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_cross_region_replication;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;3.3.4;Transfer of Personal Information Abroad;When transferring personal information abroad, appropriate protective measures such as obtaining consent and disclosing relevant details about the transfer must be established and implemented.;3. Requirements for Each Stage of Personal Information Processing;3.3 Protection Measures When Providing Personal Information;3.3.4 Transfer of Personal Information Abroad;['When transferring personal information abroad, has the data subject been fully informed of all notification requirements and obtained separate consent, or complied with certification or recognition, as required by law?', 'When informing the data subject about the outsourcing or storage of personal information abroad for the purpose of contract execution, are all necessary details included and communicated appropriately?', 'Has a contract for the transfer of personal information abroad been established, including compliance with personal information protection laws?', 'Are necessary measures being taken to protect personal information when transferring it abroad?'];['Personal Information Protection Act, Articles 28-8 (Transfer of Personal Information Abroad), 28-9 (Order to Suspend Transfer of Personal Information Abroad), 28-10 (Reciprocity), 28-11 (Applicable Provisions)', 'Regulations on the Operation of Personal Information Transfer Abroad'];['Consent form for personal information transfer abroad', 'Contract related to personal information transfer abroad', 'Privacy policy', 'Notification or disclosure records regarding outsourcing or storage of personal information abroad'];['Case 1: Personal information was provided to a foreign company during processing, but separate consent for the transfer of personal information abroad was not obtained, even though the conditions for consent exemption (such as certification or recognition by the recipient country) were not met.', 'Case 2: While using foreign cloud services (foreign regions) for outsourcing and storing personal information, the relevant details, such as the destination country and transfer method, were not disclosed in the privacy policy or communicated to the data subject.', 'Case 3: While obtaining consent for the transfer of personal information abroad, only the name of the recipient (company name) was disclosed, and the destination country was not properly notified.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have correct cross region replication configuration.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_cross_region_replication;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.7.1;Application of Encryption Policy;To protect personal and important information, encryption policies that reflect legal requirements, such as encryption targets, encryption strength, and encryption usage policies, must be established. Encryption must be applied during the storage, transmission, and transfer of personal and important information.;2. Control Measures Requirements;2.7 Application of Encryption;2.7.1 Application of Encryption Policy;['Has an encryption policy been established that includes encryption targets, encryption strength, and encryption usage in consideration of legal requirements for the protection of personal and important information?', 'Is encryption applied to personal and important information during storage, transmission, and transfer according to the encryption policy?'];['Personal Information Protection Act, Article 24-2 (Restrictions on Processing of Resident Registration Numbers), Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 7 (Encryption of Personal Information)'];['Encryption control policy (targets, methods, algorithms, etc.)', 'Encryption application status (during storage and transmission)', 'Risk analysis results (if encryption is not applied to unique identifiers other than resident registration numbers in the internal network)', 'Encryption solution management screen'];"['Case 1: Internal policies and guidelines do not properly specify encryption targets, encryption strength, encryption methods during storage and transmission, or the roles and responsibilities of those responsible for encryption, considering legal requirements.', 'Case 2: The company applied incorrect regulations during the creation of its encryption policy, leading to non-compliance with legal encryption requirements (e.g., storing user account numbers without encryption).', 'Case 3: Although one-way encryption was applied to the passwords of both personal information handlers and data subjects, an insecure MD5 algorithm was used.', ""Case 4: Although a security server was applied to an internet shopping mall in accordance with relevant laws and internal regulations, encryption was missing in some sections where users' personal information is transmitted (e.g., viewing or modifying member information, password retrieval, password changes)."", 'Case 5: Passwords for accessing information systems, authentication keys, and other values were stored in plaintext in system configuration files and source code.']";FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have Server Side Encryption enabled.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_default_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.3;Backup and Recovery Management;To maintain the availability and data integrity of the information system, procedures must be established and implemented regarding the backup targets, frequency, methods, storage locations, retention periods, and disaster recovery. Additionally, management must ensure timely recovery in case of incidents.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.3 Backup and Recovery Management;['Have backup and recovery procedures been established and implemented, including targets, frequency, methods, and procedures?', 'Is regular recovery testing conducted to verify the completeness and accuracy of the backed-up information and the adequacy of the recovery procedures?', 'For backup media containing critical information, is the media stored in physically separate locations to address disaster recovery?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 11 (Safety Measures for Disaster Recovery)'];['Backup and recovery procedures', 'Recovery test results', 'Disaster recovery backup status'];['Case 1: Backup and recovery procedures, including targets, frequency, methods, and procedures, have not been established.', 'Case 2: Although a backup policy is in place, information required to be stored for a long period (6 months, 3 years, 5 years, etc.) according to legal requirements is not being stored according to the backup policy.', 'Case 3: Some systems (e.g., security system policies and logs) that are required to be separately backed up according to higher-level or internal guidelines are not being backed up.', 'Case 4: Although higher-level or internal guidelines stipulate that recovery tests for backup media should be conducted periodically, recovery tests have not been performed for an extended period.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have Server Side Encryption enabled.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_default_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.4;Log and Access Record Management;The organization must define the types of logs, retention periods, and retention methods for user access records, system logs, and privilege grant records for information systems such as servers, applications, security systems, and network systems, and must securely retain and manage them to prevent tampering, theft, or loss.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.4 Log and Access Record Management;['Has the organization established log management procedures for information systems such as servers, applications, security systems, and network systems, and is it generating and storing the necessary logs accordingly?', 'Are log records of information systems securely stored to prevent tampering, theft, or loss, and is access to the log records minimized?', 'Are access records for personal information processing systems securely stored for a specified period in accordance with legal requirements, including all necessary items?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 8 (Retention and Inspection of Access Records)'];['Log management procedures', 'Log record details', 'Access control records for log storage devices', 'Access records of personal information'];['Case 1: The detailed criteria and procedures for log recording, retention periods, review frequency, and responsible personnel have not been established.', 'Case 2: The maximum size for critical logs such as security event logs, application, and service logs (for Windows Server 2008 or later) is not sufficiently configured, resulting in logs not being recorded and retained for the period specified by internal standards.', 'Case 3: The log records of important Linux/UNIX servers are not separately backed up or adequately protected, allowing users to arbitrarily delete command execution histories and access logs.', 'Case 4: Upon reviewing access records for the personal information processing system, while the account, access time, and IP address of the user were logged, details about the data subject information handled and the tasks performed (e.g., view, modify, delete, download) were not recorded.', 'Case 5: The capacity of the log server is insufficient, leaving only two months of access records for the personal information processing system.', 'Case 6: A personal information processing system handling personal information of 100,000 data subjects is only retaining access logs for one year.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 does not have Server Side Encryption enabled.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_default_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.7.1;Application of Encryption Policy;To protect personal and important information, encryption policies that reflect legal requirements, such as encryption targets, encryption strength, and encryption usage policies, must be established. Encryption must be applied during the storage, transmission, and transfer of personal and important information.;2. Control Measures Requirements;2.7 Application of Encryption;2.7.1 Application of Encryption Policy;['Has an encryption policy been established that includes encryption targets, encryption strength, and encryption usage in consideration of legal requirements for the protection of personal and important information?', 'Is encryption applied to personal and important information during storage, transmission, and transfer according to the encryption policy?'];['Personal Information Protection Act, Article 24-2 (Restrictions on Processing of Resident Registration Numbers), Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 7 (Encryption of Personal Information)'];['Encryption control policy (targets, methods, algorithms, etc.)', 'Encryption application status (during storage and transmission)', 'Risk analysis results (if encryption is not applied to unique identifiers other than resident registration numbers in the internal network)', 'Encryption solution management screen'];"['Case 1: Internal policies and guidelines do not properly specify encryption targets, encryption strength, encryption methods during storage and transmission, or the roles and responsibilities of those responsible for encryption, considering legal requirements.', 'Case 2: The company applied incorrect regulations during the creation of its encryption policy, leading to non-compliance with legal encryption requirements (e.g., storing user account numbers without encryption).', 'Case 3: Although one-way encryption was applied to the passwords of both personal information handlers and data subjects, an insecure MD5 algorithm was used.', ""Case 4: Although a security server was applied to an internet shopping mall in accordance with relevant laws and internal regulations, encryption was missing in some sections where users' personal information is transmitted (e.g., viewing or modifying member information, password retrieval, password changes)."", 'Case 5: Passwords for accessing information systems, authentication keys, and other values were stored in plaintext in system configuration files and source code.']";FAIL;Server Side Encryption is not configured with kms for S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_kms_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.3;Backup and Recovery Management;To maintain the availability and data integrity of the information system, procedures must be established and implemented regarding the backup targets, frequency, methods, storage locations, retention periods, and disaster recovery. Additionally, management must ensure timely recovery in case of incidents.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.3 Backup and Recovery Management;['Have backup and recovery procedures been established and implemented, including targets, frequency, methods, and procedures?', 'Is regular recovery testing conducted to verify the completeness and accuracy of the backed-up information and the adequacy of the recovery procedures?', 'For backup media containing critical information, is the media stored in physically separate locations to address disaster recovery?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 11 (Safety Measures for Disaster Recovery)'];['Backup and recovery procedures', 'Recovery test results', 'Disaster recovery backup status'];['Case 1: Backup and recovery procedures, including targets, frequency, methods, and procedures, have not been established.', 'Case 2: Although a backup policy is in place, information required to be stored for a long period (6 months, 3 years, 5 years, etc.) according to legal requirements is not being stored according to the backup policy.', 'Case 3: Some systems (e.g., security system policies and logs) that are required to be separately backed up according to higher-level or internal guidelines are not being backed up.', 'Case 4: Although higher-level or internal guidelines stipulate that recovery tests for backup media should be conducted periodically, recovery tests have not been performed for an extended period.'];FAIL;Server Side Encryption is not configured with kms for S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_kms_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.4;Log and Access Record Management;The organization must define the types of logs, retention periods, and retention methods for user access records, system logs, and privilege grant records for information systems such as servers, applications, security systems, and network systems, and must securely retain and manage them to prevent tampering, theft, or loss.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.4 Log and Access Record Management;['Has the organization established log management procedures for information systems such as servers, applications, security systems, and network systems, and is it generating and storing the necessary logs accordingly?', 'Are log records of information systems securely stored to prevent tampering, theft, or loss, and is access to the log records minimized?', 'Are access records for personal information processing systems securely stored for a specified period in accordance with legal requirements, including all necessary items?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 8 (Retention and Inspection of Access Records)'];['Log management procedures', 'Log record details', 'Access control records for log storage devices', 'Access records of personal information'];['Case 1: The detailed criteria and procedures for log recording, retention periods, review frequency, and responsible personnel have not been established.', 'Case 2: The maximum size for critical logs such as security event logs, application, and service logs (for Windows Server 2008 or later) is not sufficiently configured, resulting in logs not being recorded and retained for the period specified by internal standards.', 'Case 3: The log records of important Linux/UNIX servers are not separately backed up or adequately protected, allowing users to arbitrarily delete command execution histories and access logs.', 'Case 4: Upon reviewing access records for the personal information processing system, while the account, access time, and IP address of the user were logged, details about the data subject information handled and the tasks performed (e.g., view, modify, delete, download) were not recorded.', 'Case 5: The capacity of the log server is insufficient, leaving only two months of access records for the personal information processing system.', 'Case 6: A personal information processing system handling personal information of 100,000 data subjects is only retaining access logs for one year.'];FAIL;Server Side Encryption is not configured with kms for S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_kms_encryption;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.6.1;Network Access;In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.;2. Control Measures Requirements;2.6 Access Control;2.6.1 Network Access;['Has the organization identified all access paths to its network and ensured that internal networks are controlled so that only authorized users can access them according to the access control policy?', 'Has the organization physically or logically segmented the network based on services, user groups, information asset importance, and legal requirements, and applied access control between different network segments?', 'Has the organization established IP address allocation standards for each network segment, and applied measures such as assigning private IPs to systems like database servers that do not require external connections?', 'Has the organization implemented protective measures for communication paths when connecting networks between physically separated locations, such as IDCs, branches, and agents?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Network diagram', 'IP management ledger', 'Information asset list', 'Firewall rules'];"['Case 1: The network configuration and interviews revealed that data transmission and reception between external sites and the servers located in the IDC are being processed through the general internet line, rather than using VPN or dedicated lines as specified in internal regulations.', 'Case 2: The IP addresses of some important servers, such as database servers located in the internal network, were set to public IPs instead of private IPs as per internal regulations, and network access blocking was not applied.', 'Case 3: Although a server farm was established, access from the internal network to the server farm was excessively allowed due to insufficient network access control settings.', 'Case 4: The network provided to external parties (e.g., external developers, visitors) was not separated from the internal business network without appropriate controls.', ""Case 5: Contrary to internal regulations, the organization's network could be accessed and used simply by connecting a network cable without applying protective measures such as MAC address authentication and mandatory security software installation.""]";PASS;Block Public Access is configured for the S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_level_public_access_block;False
